Employee ID,Gender,Tenure,Department,Job Role,Absenteeism Records,Health Survey Responses,Wellness Program Participation
5118,Non-Binary,32,Marketing,Developer,9,6,True
5119,Non-Binary,35,Sales,Analyst,9,5,False
5120,Male,10,Engineering,Manager,13,2,True
5121,Male,34,Finance,Executive,2,9,True
5122,Male,36,Sales,Executive,3,7,False
5123,Non-Binary,6,Engineering,Analyst,13,3,False
5124,Non-Binary,16,Engineering,Manager,3,7,False
5125,Non-Binary,19,HR,Developer,5,6,True
5126,Male,34,HR,Executive,6,7,False
5127,Non-Binary,25,Finance,Analyst,11,4,True
5128,Female,31,HR,Executive,0,10,True
5129,Non-Binary,17,Finance,Manager,5,8,True
5130,Female,30,Marketing,Developer,0,8,False
5131,Non-Binary,39,Marketing,Manager,5,7,True
5132,Male,31,HR,Coordinator,4,7,True
5133,Non-Binary,19,Marketing,Manager,0,10,True
5134,Female,35,Sales,Manager,5,8,False
5135,Female,29,Sales,Executive,11,1,False
5136,Non-Binary,1,Sales,Manager,5,6,True
5137,Female,4,Marketing,Analyst,15,2,True
5138,Female,28,Sales,Executive,19,1,True
5139,Male,18,Finance,Executive,0,10,True
5140,Non-Binary,26,Engineering,Coordinator,5,7,False
5141,Non-Binary,19,HR,Analyst,8,6,True
5142,Non-Binary,6,Finance,Manager,7,5,False
5143,Female,1,Sales,Coordinator,8,5,True
5144,Non-Binary,8,Engineering,Analyst,0,9,True
5145,Non-Binary,33,HR,Coordinator,0,9,False
5146,Male,21,Finance,Developer,8,6,True
5147,Male,24,HR,Manager,17,3,True
5148,Male,25,Marketing,Coordinator,6,7,False
5149,Female,19,Sales,Developer,5,4,True
5150,Non-Binary,29,Finance,Manager,8,5,False
5151,Male,10,Finance,Coordinator,8,7,False
5152,Male,12,Engineering,Coordinator,3,7,True
5153,Male,33,Engineering,Coordinator,0,10,False
5154,Non-Binary,7,Engineering,Coordinator,5,8,False
5155,Non-Binary,17,HR,Executive,15,1,True
5156,Non-Binary,10,Sales,Coordinator,8,5,True
5157,Female,31,HR,Executive,0,9,True
5158,Female,6,Sales,Executive,5,7,False
5159,Male,17,Finance,Developer,14,2,True
5160,Non-Binary,37,HR,Manager,17,1,False
5161,Male,18,HR,Executive,2,8,True
5162,Non-Binary,26,HR,Analyst,0,9,True
5163,Non-Binary,16,Marketing,Executive,0,10,True
5164,Non-Binary,8,Sales,Analyst,13,5,False
5165,Female,24,Sales,Developer,7,6,False
5166,Female,13,HR,Analyst,13,2,False
5167,Non-Binary,29,Marketing,Developer,4,5,True
5168,Male,32,HR,Developer,10,4,True
5169,Non-Binary,24,Sales,Developer,0,8,True
5170,Non-Binary,16,Finance,Analyst,3,8,True
5171,Male,11,Marketing,Analyst,9,5,True
5172,Non-Binary,32,Marketing,Developer,10,8,True
5173,Male,6,HR,Developer,3,6,True
5174,Female,35,Finance,Manager,2,10,False
5175,Female,33,Sales,Developer,4,6,True
5176,Male,18,Engineering,Coordinator,11,4,True
5177,Female,37,Sales,Manager,2,10,False
5178,Female,13,Sales,Manager,12,3,True
5179,Male,10,Finance,Manager,0,9,True
5180,Female,37,Marketing,Coordinator,9,5,False
5181,Non-Binary,26,Sales,Manager,0,10,True
5182,Non-Binary,17,Marketing,Manager,3,10,False
5183,Male,1,Finance,Analyst,10,4,True
5184,Female,25,Finance,Analyst,8,6,False
5185,Non-Binary,34,HR,Developer,10,4,True
5186,Non-Binary,39,Engineering,Developer,9,6,False
5187,Female,10,Finance,Executive,0,10,True
5188,Female,20,Finance,Coordinator,5,8,False
5189,Non-Binary,7,Marketing,Analyst,4,8,True
5190,Non-Binary,16,Finance,Developer,6,6,True
5191,Male,37,Sales,Coordinator,13,1,True
5192,Male,29,HR,Manager,20,1,False
5193,Non-Binary,12,HR,Coordinator,14,3,False
5194,Male,17,Sales,Analyst,14,2,True
5195,Non-Binary,20,Finance,Executive,18,1,True
5196,Non-Binary,26,Engineering,Analyst,20,1,False
5197,Male,19,Finance,Developer,7,6,False
5198,Male,12,HR,Developer,8,7,False
5199,Female,21,Engineering,Coordinator,4,8,False
5200,Female,34,Marketing,Analyst,15,3,False
5201,Female,7,Marketing,Developer,16,1,False
5202,Non-Binary,35,Finance,Manager,8,5,True
5203,Male,15,Finance,Manager,4,8,True
5204,Non-Binary,1,Engineering,Executive,6,4,True
5205,Male,26,Engineering,Coordinator,17,2,False
5206,Non-Binary,35,Finance,Developer,2,9,False
5207,Female,25,HR,Executive,4,9,True
5208,Female,15,Marketing,Manager,14,3,True
5209,Female,22,Engineering,Executive,6,7,False
5210,Non-Binary,6,HR,Executive,13,1,True
5211,Male,15,Finance,Developer,1,8,True
5212,Male,24,Sales,Developer,3,8,False
5213,Female,21,Engineering,Developer,14,3,True
5214,Female,7,Sales,Coordinator,9,5,True
5215,Female,29,HR,Executive,10,4,False
5216,Female,32,Marketing,Executive,6,7,False
5217,Male,32,HR,Coordinator,5,7,False
5218,Non-Binary,5,Marketing,Manager,2,8,False
5219,Non-Binary,4,HR,Analyst,9,5,True
5220,Non-Binary,22,Engineering,Manager,8,5,True
5221,Non-Binary,18,Engineering,Coordinator,1,8,False
5222,Female,35,Sales,Executive,11,5,False
5223,Female,17,HR,Executive,18,1,False
5224,Female,24,HR,Developer,11,3,True
5225,Non-Binary,2,Sales,Developer,17,2,True
5226,Female,13,Finance,Executive,0,10,True
5227,Female,15,HR,Executive,10,5,False
5228,Male,5,HR,Developer,0,8,False
5229,Male,3,HR,Developer,2,9,True
5230,Female,37,Finance,Manager,0,9,True
5231,Male,37,Engineering,Executive,17,1,False
5232,Male,37,Sales,Executive,17,1,False
5233,Female,3,Finance,Coordinator,15,1,False
5234,Female,35,Marketing,Manager,18,1,False
5235,Female,23,Marketing,Analyst,0,9,False
5236,Female,28,Finance,Analyst,18,1,False
5237,Non-Binary,30,Finance,Analyst,4,7,False
5238,Non-Binary,18,Engineering,Developer,7,6,False
5239,Female,36,Marketing,Analyst,0,9,True
5240,Male,33,Sales,Coordinator,0,9,True
5241,Female,26,HR,Developer,12,4,True
5242,Female,17,HR,Developer,3,9,False
5243,Male,7,Engineering,Analyst,8,6,True
5244,Non-Binary,8,Engineering,Developer,8,5,True
5245,Female,31,Marketing,Manager,2,9,True
5246,Female,12,Sales,Manager,5,7,False
5247,Non-Binary,31,Sales,Analyst,3,9,False
5248,Non-Binary,19,Finance,Coordinator,12,5,False
5249,Male,10,Engineering,Developer,13,4,True
5250,Non-Binary,39,HR,Executive,0,10,True
5251,Non-Binary,12,HR,Analyst,7,3,False
5252,Non-Binary,20,Marketing,Developer,9,5,True
5253,Male,37,HR,Analyst,0,9,True
5254,Non-Binary,7,Sales,Analyst,14,3,False
5255,Non-Binary,14,Sales,Coordinator,18,1,False
5256,Male,11,Engineering,Executive,15,2,False
5257,Non-Binary,7,Marketing,Developer,1,10,False
5258,Non-Binary,29,HR,Analyst,10,5,False
5259,Male,10,Engineering,Analyst,13,3,False
5260,Female,29,Finance,Developer,8,6,False
5261,Male,9,Finance,Analyst,5,8,False
5262,Non-Binary,36,HR,Analyst,6,6,False
5263,Non-Binary,10,HR,Analyst,0,10,False
5264,Non-Binary,19,HR,Manager,0,9,False
5265,Male,31,Sales,Manager,6,6,False
5266,Non-Binary,17,HR,Executive,11,5,True
5267,Non-Binary,9,Finance,Coordinator,12,4,False
5268,Male,33,HR,Developer,13,2,True
5269,Female,34,Marketing,Coordinator,7,6,True
5270,Female,24,Finance,Coordinator,12,2,True
5271,Non-Binary,9,Marketing,Manager,9,5,False
5272,Male,7,Finance,Executive,17,1,False
5273,Non-Binary,16,Engineering,Coordinator,11,3,False
5274,Male,19,Finance,Coordinator,2,10,False
5275,Male,39,Finance,Analyst,7,5,True
5276,Female,6,Marketing,Developer,3,7,True
5277,Female,11,Marketing,Executive,5,8,False
5278,Male,12,Finance,Developer,6,7,False
5279,Non-Binary,13,Finance,Manager,6,7,False
5280,Female,12,Sales,Coordinator,15,2,False
5281,Non-Binary,21,Engineering,Coordinator,7,6,True
5282,Female,10,Engineering,Developer,9,5,False
5283,Female,20,HR,Manager,0,9,True
5284,Non-Binary,36,Finance,Analyst,2,10,False
5285,Female,28,Finance,Analyst,14,4,False
5286,Female,24,Finance,Coordinator,6,7,False
5287,Non-Binary,5,Finance,Coordinator,4,8,False
5288,Female,37,Engineering,Executive,9,6,False
5289,Female,12,Marketing,Developer,13,3,False
5290,Female,35,Sales,Coordinator,8,5,True
5291,Non-Binary,2,Marketing,Manager,15,1,True
5292,Male,39,Marketing,Developer,1,8,False
5293,Non-Binary,9,Engineering,Executive,18,2,True
5294,Male,22,Sales,Analyst,0,10,False
5295,Female,5,Finance,Executive,4,7,True
5296,Male,12,Engineering,Developer,1,9,False
5297,Non-Binary,1,Engineering,Analyst,17,1,True
5298,Non-Binary,22,Sales,Manager,11,4,False
5299,Female,38,HR,Analyst,5,7,True
5300,Male,19,Engineering,Analyst,0,9,True
5301,Female,16,Marketing,Manager,18,2,False
5302,Female,31,Marketing,Coordinator,17,2,False
5303,Non-Binary,3,Finance,Coordinator,5,6,False
5304,Male,23,Engineering,Analyst,14,3,False
5305,Male,18,Finance,Analyst,9,4,False
5306,Male,26,Engineering,Executive,10,3,True
5307,Male,13,Sales,Coordinator,19,1,False
5308,Female,18,Engineering,Manager,3,6,False
5309,Female,3,HR,Analyst,17,2,True
5310,Non-Binary,23,Marketing,Analyst,14,2,True
5311,Female,3,Sales,Executive,3,7,True
5312,Female,25,Marketing,Executive,11,5,False
5313,Non-Binary,27,Finance,Executive,9,8,False
5314,Non-Binary,27,Sales,Developer,12,2,True
5315,Non-Binary,39,HR,Manager,2,10,True
5316,Female,25,Marketing,Developer,5,8,False
5317,Female,24,Engineering,Analyst,2,7,True
5318,Non-Binary,8,Engineering,Executive,1,10,False
5319,Non-Binary,9,Engineering,Executive,0,8,True
5320,Non-Binary,37,Sales,Executive,12,3,True
5321,Female,30,HR,Coordinator,0,8,False
5322,Female,19,HR,Manager,4,6,True
5323,Male,16,HR,Developer,15,2,True
5324,Female,24,Marketing,Manager,8,6,False
5325,Female,21,Sales,Executive,10,5,False
5326,Female,36,Engineering,Analyst,13,3,True
5327,Non-Binary,39,Marketing,Coordinator,18,1,False
5328,Female,6,HR,Manager,7,7,False
5329,Non-Binary,5,Engineering,Analyst,18,2,False
5330,Male,14,Sales,Executive,17,1,True
5331,Male,4,Finance,Executive,16,1,True
5332,Non-Binary,8,HR,Executive,4,7,True
5333,Non-Binary,24,HR,Executive,14,1,True
5334,Non-Binary,11,HR,Coordinator,1,9,True
5335,Female,17,HR,Coordinator,3,6,True
5336,Male,21,Engineering,Manager,10,4,True
5337,Non-Binary,26,Sales,Executive,13,4,False
5338,Female,27,Marketing,Coordinator,7,5,False
5339,Male,16,Engineering,Analyst,12,2,True
5340,Female,26,Sales,Coordinator,4,5,True
5341,Male,33,Marketing,Coordinator,15,2,False
5342,Female,31,HR,Manager,8,4,True
5343,Male,6,Sales,Coordinator,0,10,True
5344,Male,8,HR,Analyst,4,5,True
5345,Female,7,Sales,Executive,9,6,False
5346,Non-Binary,34,Finance,Developer,5,6,False
5347,Male,14,HR,Manager,0,9,False
5348,Non-Binary,16,HR,Analyst,7,4,True
5349,Female,9,HR,Manager,12,5,False
5350,Non-Binary,10,Engineering,Executive,5,6,False
5351,Non-Binary,17,Marketing,Coordinator,13,4,True
5352,Non-Binary,12,HR,Coordinator,6,6,True
5353,Non-Binary,6,HR,Analyst,12,2,True
5354,Non-Binary,19,Engineering,Executive,1,7,True
5355,Male,29,Engineering,Developer,17,3,False
5356,Male,6,Finance,Developer,0,10,False
5357,Male,25,Sales,Coordinator,8,4,True
5358,Female,24,HR,Executive,2,9,True
5359,Non-Binary,25,Sales,Executive,11,5,True
5360,Male,16,Engineering,Analyst,0,9,True
5361,Female,16,Engineering,Developer,0,10,True
5362,Male,6,Finance,Analyst,0,10,False
5363,Male,37,Marketing,Manager,3,10,True
5364,Non-Binary,21,Engineering,Executive,0,10,False
5365,Female,4,HR,Developer,4,6,True
5366,Non-Binary,34,Finance,Analyst,6,8,False
5367,Non-Binary,28,Marketing,Coordinator,7,5,True
5368,Male,38,Finance,Manager,10,5,True
5369,Non-Binary,28,Engineering,Analyst,13,3,False
5370,Female,17,Marketing,Coordinator,7,7,False
5371,Non-Binary,14,Sales,Developer,14,2,False
5372,Non-Binary,7,Marketing,Developer,13,3,False
5373,Non-Binary,22,HR,Manager,13,2,False
5374,Male,1,Sales,Coordinator,3,8,False
5375,Female,29,Sales,Executive,10,4,False
5376,Male,31,HR,Developer,4,10,False
5377,Male,30,Sales,Executive,2,8,True
5378,Male,15,Engineering,Executive,0,8,True
5379,Male,18,Marketing,Analyst,3,8,True
5380,Male,35,Marketing,Analyst,1,8,False
5381,Female,30,HR,Developer,5,8,False
5382,Non-Binary,34,Engineering,Executive,0,9,True
5383,Male,11,Sales,Analyst,15,2,False
5384,Male,27,Marketing,Coordinator,0,9,True
5385,Female,24,Marketing,Coordinator,3,8,False
5386,Female,35,Marketing,Coordinator,0,10,False
5387,Non-Binary,39,Marketing,Coordinator,16,1,False
5388,Female,8,Finance,Executive,7,5,False
5389,Non-Binary,18,HR,Coordinator,14,2,True
5390,Male,13,Sales,Executive,0,10,True
5391,Male,24,Sales,Developer,5,5,True
5392,Non-Binary,23,HR,Developer,5,8,False
5393,Female,12,Engineering,Coordinator,0,9,True
5394,Non-Binary,30,HR,Coordinator,0,9,True
5395,Female,31,Marketing,Coordinator,15,1,True
5396,Male,28,Marketing,Developer,4,7,True
5397,Female,22,HR,Analyst,0,8,True
5398,Non-Binary,28,HR,Developer,5,10,True
5399,Non-Binary,13,Sales,Coordinator,13,3,False
5400,Male,25,Sales,Analyst,7,6,False
5401,Female,7,Finance,Analyst,18,3,False
5402,Female,6,Finance,Manager,2,9,False
5403,Female,24,Marketing,Executive,15,3,True
5404,Male,19,Finance,Coordinator,15,2,True
5405,Female,19,Finance,Executive,2,9,False
5406,Non-Binary,36,Engineering,Manager,1,8,True
5407,Female,9,HR,Executive,4,8,True
5408,Male,36,Sales,Coordinator,18,2,True
5409,Female,38,Finance,Manager,11,6,False
5410,Female,29,Sales,Executive,5,5,True
5411,Non-Binary,24,Finance,Developer,19,2,False
5412,Female,5,Finance,Analyst,8,5,False
5413,Non-Binary,26,Marketing,Manager,9,4,True
5414,Non-Binary,14,Engineering,Developer,0,9,False
5415,Male,39,HR,Coordinator,17,1,False
5416,Non-Binary,29,HR,Analyst,4,6,False
5417,Non-Binary,6,Marketing,Manager,6,7,False
5418,Male,7,Marketing,Analyst,7,6,False
5419,Non-Binary,37,HR,Manager,8,5,True
5420,Male,18,HR,Manager,9,4,True
5421,Female,23,Engineering,Executive,6,5,False
5422,Male,38,Finance,Analyst,1,9,False
5423,Non-Binary,1,Engineering,Analyst,12,5,False
5424,Male,4,HR,Developer,0,10,False
5425,Non-Binary,35,Finance,Coordinator,2,8,False
5426,Female,23,HR,Developer,6,7,False
5427,Male,27,Engineering,Executive,9,4,False
5428,Female,26,Engineering,Manager,0,10,True
5429,Non-Binary,8,Engineering,Executive,10,5,False
5430,Non-Binary,16,Finance,Executive,3,7,True
5431,Female,3,Sales,Developer,4,6,True
5432,Male,32,Sales,Manager,11,3,False
5433,Male,5,HR,Coordinator,0,10,True
5434,Non-Binary,20,Finance,Executive,15,3,False
5435,Female,14,Marketing,Coordinator,15,2,True
5436,Female,32,Sales,Manager,13,3,True
5437,Male,26,Finance,Manager,0,10,False
5438,Male,6,Finance,Developer,16,1,True
5439,Male,36,Sales,Analyst,0,9,True
5440,Female,5,Finance,Developer,15,2,True
5441,Male,13,Finance,Coordinator,14,3,True
5442,Male,32,Sales,Developer,9,5,False
5443,Non-Binary,16,Engineering,Manager,0,10,True
5444,Male,1,HR,Executive,11,4,False
5445,Male,13,Marketing,Analyst,12,5,False
5446,Female,11,HR,Manager,13,6,False
5447,Female,8,Engineering,Executive,11,5,False
5448,Non-Binary,25,Engineering,Coordinator,0,10,True
5449,Male,32,Finance,Coordinator,15,1,True
5450,Non-Binary,24,HR,Coordinator,3,6,True
5451,Female,28,Engineering,Developer,1,9,True
5452,Non-Binary,14,HR,Coordinator,12,3,False
5453,Female,3,Engineering,Coordinator,18,2,False
5454,Non-Binary,36,Marketing,Developer,5,6,True
5455,Non-Binary,27,Engineering,Executive,16,3,False
5456,Male,20,HR,Manager,11,4,False
5457,Non-Binary,15,Finance,Analyst,10,6,False
5458,Male,27,HR,Coordinator,9,6,False
5459,Male,28,Sales,Coordinator,17,2,False
5460,Male,25,HR,Coordinator,13,3,False
5461,Male,33,Marketing,Developer,0,9,False
5462,Non-Binary,14,Marketing,Developer,18,2,False
5463,Female,8,Marketing,Developer,17,3,False
5464,Female,14,Engineering,Analyst,0,9,True
5465,Female,1,Marketing,Manager,10,4,True
5466,Non-Binary,16,HR,Coordinator,18,1,False
5467,Male,18,Finance,Executive,14,2,True
5468,Female,7,Marketing,Coordinator,16,3,False
5469,Non-Binary,15,HR,Coordinator,0,9,False
5470,Male,24,Engineering,Coordinator,2,9,True
5471,Female,13,Engineering,Coordinator,6,6,True
5472,Male,9,Finance,Manager,3,6,False
5473,Female,15,Finance,Executive,11,3,False
5474,Female,35,HR,Developer,8,5,True
5475,Female,24,Finance,Executive,14,4,False
5476,Male,33,Finance,Coordinator,1,10,True
5477,Non-Binary,16,Engineering,Executive,0,10,False
5478,Male,8,HR,Coordinator,0,9,False
5479,Female,29,Finance,Executive,0,9,True
5480,Male,23,HR,Analyst,18,1,False
5481,Non-Binary,31,Marketing,Executive,2,8,True
5482,Male,14,Engineering,Developer,3,9,False
5483,Non-Binary,30,Engineering,Developer,7,5,True
5484,Non-Binary,39,Engineering,Executive,10,4,False
5485,Male,27,Sales,Executive,0,10,True
5486,Female,16,HR,Manager,9,4,True
5487,Non-Binary,6,Marketing,Executive,9,2,True
5488,Male,33,Finance,Developer,0,9,True
5489,Non-Binary,18,Marketing,Analyst,9,5,True
5490,Female,16,HR,Developer,13,3,True
5491,Male,12,Engineering,Manager,9,6,False
5492,Male,20,Sales,Executive,3,9,True
5493,Male,29,HR,Analyst,5,9,False
5494,Female,30,HR,Developer,10,5,False
5495,Non-Binary,26,Finance,Analyst,0,8,True
5496,Male,22,Marketing,Coordinator,13,4,False
5497,Non-Binary,33,Marketing,Developer,12,5,False
5498,Non-Binary,39,Finance,Coordinator,3,7,True
5499,Female,29,Sales,Analyst,0,7,True
5500,Male,22,Engineering,Executive,6,7,True
5501,Non-Binary,13,Engineering,Executive,2,8,True
5502,Male,9,Sales,Executive,7,5,False
5503,Male,24,Finance,Coordinator,16,1,True
5504,Female,15,HR,Executive,0,9,True
5505,Male,36,Marketing,Manager,0,9,True
5506,Male,13,HR,Developer,4,7,False
5507,Non-Binary,27,Marketing,Developer,9,6,False
5508,Female,37,HR,Analyst,10,5,True
5509,Male,7,Finance,Coordinator,11,5,True
5510,Non-Binary,8,Finance,Developer,9,3,True
5511,Female,37,Sales,Coordinator,2,10,False
5512,Female,14,HR,Analyst,18,1,False
5513,Non-Binary,12,HR,Executive,8,6,False
5514,Non-Binary,36,Sales,Analyst,6,8,False
5515,Non-Binary,17,Sales,Manager,14,2,True
5516,Non-Binary,29,Finance,Executive,3,8,False
5517,Non-Binary,27,Finance,Executive,1,8,True
5518,Male,1,HR,Executive,0,10,True
5519,Male,34,Finance,Analyst,0,8,True
5520,Female,4,Finance,Manager,0,10,True
5521,Male,24,HR,Coordinator,13,3,False
5522,Male,21,Sales,Analyst,0,10,True
5523,Male,33,HR,Developer,3,8,False
5524,Non-Binary,7,Engineering,Developer,14,4,False
5525,Female,1,HR,Analyst,14,3,False
5526,Female,3,Engineering,Coordinator,0,9,True
5527,Female,15,HR,Developer,3,8,True
5528,Female,31,Engineering,Coordinator,0,10,True
5529,Male,16,Engineering,Executive,16,2,True
5530,Male,10,HR,Analyst,4,8,True
5531,Non-Binary,29,Finance,Executive,15,3,False
5532,Female,6,Marketing,Developer,0,10,True
5533,Male,29,Finance,Coordinator,3,6,False
5534,Male,17,Engineering,Executive,9,5,False
5535,Non-Binary,22,HR,Developer,3,8,False
5536,Non-Binary,24,HR,Manager,6,9,False
5537,Non-Binary,17,HR,Executive,6,7,True
5538,Male,21,HR,Manager,6,6,True
5539,Male,11,Marketing,Manager,5,6,True
5540,Non-Binary,7,Sales,Developer,17,1,False
5541,Female,39,Engineering,Analyst,8,5,False
5542,Non-Binary,5,Marketing,Coordinator,8,8,False
5543,Non-Binary,21,Finance,Developer,7,6,False
5544,Non-Binary,18,Sales,Executive,19,1,False
5545,Non-Binary,35,Sales,Coordinator,11,5,False
5546,Male,20,HR,Analyst,9,5,True
5547,Female,15,Marketing,Developer,12,3,False
5548,Non-Binary,5,Finance,Analyst,4,8,True
5549,Female,13,HR,Executive,0,9,True
5550,Female,12,HR,Developer,9,6,True
5551,Female,21,Engineering,Executive,8,6,False
5552,Non-Binary,37,Sales,Coordinator,18,2,True
5553,Male,6,Finance,Coordinator,0,10,True
5554,Non-Binary,7,Sales,Analyst,15,2,False
5555,Female,26,Marketing,Analyst,8,6,True
5556,Female,8,Engineering,Coordinator,3,8,True
5557,Male,9,HR,Manager,17,2,False
5558,Non-Binary,27,Engineering,Coordinator,2,9,False
5559,Female,4,HR,Developer,0,9,False
5560,Male,21,Engineering,Executive,10,4,True
5561,Female,31,HR,Coordinator,11,4,True
5562,Male,21,Sales,Coordinator,13,4,False
5563,Male,25,Sales,Executive,4,5,True
5564,Non-Binary,39,Sales,Executive,4,8,False
5565,Female,15,Sales,Developer,15,2,False
5566,Non-Binary,35,Engineering,Executive,7,5,False
5567,Female,37,HR,Analyst,15,2,True
5568,Non-Binary,28,Sales,Coordinator,6,8,True
5569,Female,14,Engineering,Executive,19,1,True
5570,Non-Binary,4,HR,Developer,1,7,False
5571,Male,20,Engineering,Executive,14,3,False
5572,Female,34,Sales,Coordinator,8,4,True
5573,Female,12,Marketing,Manager,2,8,True
5574,Male,33,Engineering,Executive,11,3,True
5575,Non-Binary,24,Sales,Analyst,1,7,False
5576,Female,20,Finance,Coordinator,13,1,False
5577,Female,5,HR,Developer,1,9,True
5578,Non-Binary,38,Sales,Coordinator,6,6,True
5579,Male,30,Finance,Manager,11,3,True
5580,Non-Binary,24,Engineering,Developer,2,7,True
5581,Non-Binary,7,Engineering,Manager,9,5,False
5582,Non-Binary,36,Finance,Manager,4,8,True
5583,Female,38,Finance,Analyst,2,8,True
5584,Male,16,HR,Executive,0,9,False
5585,Male,15,Engineering,Analyst,10,6,False
5586,Non-Binary,23,Finance,Analyst,10,4,True
5587,Female,12,Marketing,Analyst,17,2,False
5588,Non-Binary,29,Marketing,Developer,12,3,True
